"[550, 0]",0,0,"[231, 0]",False
"[231, 0]",1,0,"[231, 0]",False
"[231, 0]",1,0,"[212, 0]",False
"[212, 0]",1,0,"[174, 0]",False
"[174, 0]",1,0,"[157, 0]",False
"[157, 0]",1,0,"[136, 0]",False
"[136, 0]",1,0,"[115, 0]",False
"[115, 0]",1,0,"[79, 0]",False
"[79, 0]",1,0,"[79, 0]",False
"[79, 0]",1,0,"[61, 0]",False
"[61, 0]",1,0,"[25, 0]",False
"[25, 0]",0,0,"[6, 0]",False
"[6, 0]",1,0,"[0, 0]",True
"[0, 0.7744140625]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[530, 0]",False
"[530, 0]",1,0,"[531, 1.1318359375]",False
"[531, 1.1318359375]",1,0,"[493, 0.8330078125]",False
"[493, 0.8330078125]",1,0,"[474, 0.5341796875]",False
"[474, 0.5341796875]",1,0,"[437, 0.2353515625]",False
"[437, 0.2353515625]",1,0,"[437, 0]",False
"[437, 0]",1,0,"[382, 1.04248046875]",False
"[382, 1.04248046875]",1,0,"[364, 0.74365234375]",False
"[364, 0.74365234375]",1,0,"[323, 0.44482421875]",False
"[323, 0.44482421875]",1,0,"[323, 0.14599609375]",False
"[323, 0.14599609375]",1,0,"[305, 0]",False
"[305, 0]",1,0,"[228, 0.953125]",False
"[228, 0.953125]",1,0,"[211, 0.654296875]",False
"[211, 0.654296875]",1,0,"[190, 0.35546875]",False
"[190, 0.35546875]",1,0,"[170, 0.056640625]",False
"[170, 0.056640625]",1,0,"[133, 1.16259765625]",False
"[133, 1.16259765625]",1,0,"[98, 0.86376953125]",False
"[98, 0.86376953125]",1,0,"[79, 0.56494140625]",False
"[79, 0.56494140625]",1,0,"[38, 0.26611328125]",False
"[38, 0.26611328125]",1,0,"[17, 0]",False
"[17, 0]",1,0,"[0, 1.0732421875]",True
"[0, 0.29931640625]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[530, 1.1318359375]",False
"[530, 1.1318359375]",1,0,"[478, 0.8330078125]",False
"[478, 0.8330078125]",1,0,"[461, 0.5341796875]",False
"[461, 0.5341796875]",1,0,"[441, 0.2353515625]",False
"[441, 0.2353515625]",1,0,"[441, 0]",False
"[441, 0]",1,0,"[351, 1.04248046875]",False
"[351, 1.04248046875]",1,0,"[351, 0.74365234375]",False
"[351, 0.74365234375]",1,0,"[332, 0.44482421875]",False
"[332, 0.44482421875]",1,0,"[313, 0.14599609375]",False
"[313, 0.14599609375]",1,0,"[279, 0]",False
"[279, 0]",1,0,"[228, 0.953125]",False
"[228, 0.953125]",1,0,"[228, 0.654296875]",False
"[228, 0.654296875]",1,0,"[172, 0.35546875]",False
"[172, 0.35546875]",1,0,"[172, 0.056640625]",False
"[172, 0.056640625]",1,0,"[153, 1.16259765625]",False
"[153, 1.16259765625]",1,0,"[99, 0.86376953125]",False
"[99, 0.86376953125]",1,0,"[61, 0.56494140625]",False
"[61, 0.56494140625]",1,0,"[40, 0.26611328125]",False
"[40, 0.26611328125]",1,0,"[40, 0]",False
"[40, 0]",1,0,"[0, 1.0732421875]",True
"[0, 0.7744140625]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[533, 0]",False
"[533, 0]",1,0,"[534, 0]",False
"[534, 0]",1,0,"[514, 1.1650390625]",False
"[514, 1.1650390625]",1,0,"[456, 0.8662109375]",False
"[456, 0.8662109375]",1,0,"[435, 0.5673828125]",False
"[435, 0.5673828125]",1,0,"[416, 0.2685546875]",False
"[416, 0.2685546875]",1,0,"[399, 0]",False
"[399, 0]",1,0,"[380, 1.07568359375]",False
"[380, 1.07568359375]",1,0,"[328, 0.77685546875]",False
"[328, 0.77685546875]",1,0,"[311, 0.47802734375]",False
"[311, 0.47802734375]",1,0,"[293, 0.17919921875]",False
"[293, 0.17919921875]",1,0,"[255, 0]",False
"[255, 0]",1,0,"[198, 0.986328125]",False
"[198, 0.986328125]",1,0,"[181, 0.6875]",False
"[181, 0.6875]",1,0,"[163, 0.388671875]",False
"[163, 0.388671875]",1,0,"[144, 0.08984375]",False
"[144, 0.08984375]",1,0,"[125, 1.19580078125]",False
"[125, 1.19580078125]",1,0,"[71, 0.89697265625]",False
"[71, 0.89697265625]",1,0,"[35, 0.59814453125]",False
"[35, 0.59814453125]",1,0,"[14, 0.29931640625]",False
"[14, 0.29931640625]",1,0,"[0, 0.00048828125]",True
"[0, 0.8076171875]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[530, 0]",False
"[530, 0]",1,0,"[531, 0]",False
"[531, 0]",1,0,"[512, 1.1650390625]",False
"[512, 1.1650390625]",1,0,"[436, 0.8662109375]",False
"[436, 0.8662109375]",1,0,"[436, 0.5673828125]",False
"[436, 0.5673828125]",1,0,"[419, 0.2685546875]",False
"[419, 0.2685546875]",1,0,"[401, 0]",False
"[401, 0]",1,0,"[363, 1.07568359375]",False
"[363, 1.07568359375]",1,0,"[328, 0.77685546875]",False
"[328, 0.77685546875]",1,0,"[307, 0.47802734375]",False
"[307, 0.47802734375]",1,0,"[250, 0.17919921875]",False
"[250, 0.17919921875]",1,0,"[250, 0]",False
"[250, 0]",1,0,"[196, 0.986328125]",False
"[196, 0.986328125]",1,0,"[176, 0.6875]",False
"[176, 0.6875]",1,0,"[143, 0.388671875]",False
"[143, 0.388671875]",1,0,"[143, 0.08984375]",False
"[143, 0.08984375]",1,0,"[125, 1.19580078125]",False
"[125, 1.19580078125]",1,0,"[34, 0.89697265625]",False
"[34, 0.89697265625]",1,0,"[34, 0.59814453125]",False
"[34, 0.59814453125]",1,0,"[14, 0.29931640625]",False
"[14, 0.29931640625]",1,0,"[0, 0.00048828125]",True
"[0, 0.86376953125]",0,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[531, 0]",False
"[531, 0]",1,0,"[531, 1.1318359375]",False
"[531, 1.1318359375]",1,0,"[494, 0.8330078125]",False
"[494, 0.8330078125]",1,0,"[494, 0.5341796875]",False
"[494, 0.5341796875]",1,0,"[458, 0.2353515625]",False
"[458, 0.2353515625]",1,0,"[438, 0]",False
"[438, 0]",1,0,"[404, 1.04248046875]",False
"[404, 1.04248046875]",1,0,"[363, 0.74365234375]",False
"[363, 0.74365234375]",1,0,"[363, 0.44482421875]",False
"[363, 0.44482421875]",1,0,"[326, 0.14599609375]",False
"[326, 0.14599609375]",1,0,"[326, 0]",False
"[326, 0]",1,0,"[253, 0.953125]",False
"[253, 0.953125]",1,0,"[235, 0.654296875]",False
"[235, 0.654296875]",1,0,"[216, 0.35546875]",False
"[216, 0.35546875]",1,0,"[177, 0.056640625]",False
"[177, 0.056640625]",1,0,"[177, 1.16259765625]",False
"[177, 1.16259765625]",1,0,"[105, 0.86376953125]",False
"[105, 0.86376953125]",1,0,"[105, 0.56494140625]",False
"[105, 0.56494140625]",1,0,"[66, 0.26611328125]",False
"[66, 0.26611328125]",1,0,"[48, 0]",False
"[48, 0]",1,0,"[30, 1.0732421875]",False
"[30, 1.0732421875]",1,1,"[0, 0.7744140625]",True
"[0, 1.07421875]",0,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[550, 0]",False
"[550, 0]",1,0,"[533, 0]",False
"[533, 0]",1,0,"[534, 0]",False
"[534, 0]",1,0,"[534, 1.1318359375]",False
"[534, 1.1318359375]",1,0,"[441, 0.8330078125]",False
"[441, 0.8330078125]",1,0,"[441, 0.5341796875]",False
"[441, 0.5341796875]",1,0,"[441, 0.2353515625]",False
"[441, 0.2353515625]",1,0,"[402, 0]",False
"[402, 0]",1,0,"[329, 1.0419921875]",False
"[329, 1.0419921875]",1,0,"[330, 0.7431640625]",False
"[330, 0.7431640625]",1,0,"[330, 0.4443359375]",False
"[330, 0.4443359375]",1,0,"[247, 0.1455078125]",False
"[247, 0.1455078125]",1,0,"[247, 0]",False
"[247, 0]",1,0,"[209, 0.953125]",False
"[209, 0.953125]",1,0,"[170, 0.654296875]",False
"[170, 0.654296875]",1,0,"[133, 0.35546875]",False
"[133, 0.35546875]",1,0,"[133, 0.056640625]",False
"[133, 0.056640625]",1,0,"[133, 1.1630859375]",False
"[133, 1.1630859375]",1,0,"[19, 0.8642578125]",False
"[19, 0.8642578125]",1,0,"[19, 0.5654296875]",False
