"[[0.014545454545454545, 0.9999999999999999, 1.064421841060881, 0.773125774327372, -0.060581943409438344, 0.13205219751213743]]",1,-1,"[[-0.02727272727272727, 0.8999999999999999, 0.964421841060881, 0.673125774327372, 1.1394180565905616, 0.03205219751213742]]",True
"[[0.03636363636363636, 2.7755575615628914e-17, 0.4749360915856775, 0.1670943938287924, -0.04584369208728975, 0.594876891832887]]",1,-1,"[[0.0, 0.0, 0.37493609158567753, 0.0670943938287924, 1.1541563079127102, 0.49487689183288697]]",True
"[[0.02, 0.9999999999999999, -0.031045686510108056, 0.06435282935688286, 0.2924186572199843, 0.7091225345021362]]",1,-1,"[[-0.01818181818181818, 0.8999999999999999, 1.1689543134898919, -0.03564717064311715, 0.19241865721998427, 0.6091225345021363]]",True
"[[0.02727272727272727, 1.0999999999999999, -0.012576329526747781, 1.1428280806368813, 0.0194130431177352, 0.0008778376551165368]]",1,-1,"[[-0.007272727272727273, 0.9999999999999999, 1.1874236704732521, 1.0428280806368813, -0.0805869568822648, -0.09912216234488347]]",True
"[[0.0018181818181818182, 0.9999999999999999, 1.1033695410832673, 0.7599491353002888, -0.0610254771481753, -0.015405868927496041]]",1,-1,"[[-0.06727272727272728, 0.8999999999999999, 1.0033695410832673, 0.6599491353002889, 1.1389745228518247, 1.1845941310725039]]",True
"[[0.01818181818181818, 0.5, 0.6394997890641141, 1.0313372526514706, -0.0048482778240796776, 0.1689643822912493]]",1,-1,"[[-0.01818181818181818, 0.4, 0.5394997890641141, 0.9313372526514706, 1.1951517221759203, 0.0689643822912493]]",True
"[[0.034545454545454546, 0.8999999999999999, 0.16828271990674812, -0.08046290390702615, 0.014807888001471398, 0.639687313652076]]",1,-1,"[[-0.007272727272727273, 0.7999999999999999, 0.06828271990674811, 1.1195370960929738, -0.08519211199852861, 0.539687313652076]]",True
"[[0.01090909090909091, 0.30000000000000004, 0.34363145230110714, -0.09484381961675625, 0.3277137231807702, 0.6616826902680915]]",1,-1,"[[-0.023636363636363636, 0.20000000000000004, 0.24363145230110714, 1.1051561803832437, 0.22771372318077018, 0.5616826902680915]]",True
"[[0.02909090909090909, 2.7755575615628914e-17, 0.0037934698918235255, 0.7041637495093341, -0.005321271550349643, 1.0773502126887928]]",1,-1,"[[-0.007272727272727273, 0.0, -0.09620653010817648, 0.6041637495093342, 1.1946787284496503, 0.9773502126887929]]",True
"[[0.06727272727272728, 1.0999999999999999, -0.04001964486345286, 0.1244426307204623, -0.056122713801896484, 1.04176052566017]]",1,-1,"[[-0.014545454545454545, 0.9999999999999999, 1.159980355136547, 0.024442630720462294, 1.1438772861981035, 0.9417605256601701]]",True
"[[0.0036363636363636364, 1.0999999999999999, 1.1165429879873907, 0.10318975994503582, -0.026381699706934797, 1.1367398574259386]]",1,-1,"[[-0.03636363636363636, 0.9999999999999999, 1.0165429879873906, 0.003189759945035814, 1.1736183002930651, 1.0367398574259385]]",True
"[[0.02909090909090909, 0.5, 0.630576457197416, 1.1213511984709912, 0.4061284447480775, -0.05097434673896162]]",1,-1,"[[-0.012727272727272728, 0.4, 0.530576457197416, 1.021351198470991, 0.30612844474807754, 1.1490256532610383]]",True
"[[0.0036363636363636364, 0.9999999999999999, 1.0026535886224321, -0.09449513444981794, 0.045326617990532864, 0.14854521368928714]]",1,-1,"[[-0.038181818181818185, 0.8999999999999999, 0.9026535886224322, 1.105504865550182, -0.05467338200946714, 0.04854521368928713]]",True
"[[0.03272727272727273, 0.20000000000000004, 0.3641968949987787, -0.036251531216257876, 0.8055333170302776, 0.5631698251502782]]",1,-1,"[[-0.007272727272727273, 0.10000000000000003, 0.26419689499877874, 1.163748468783742, 0.7055333170302777, 0.46316982515027827]]",True
"[[0.00909090909090909, 0.8999999999999999, 0.9193246486838399, -0.06751361387816379, -0.057109889387569224, 0.6572434789468982]]",1,-1,"[[-0.06727272727272728, 0.7999999999999999, 0.8193246486838399, 1.1324863861218362, 1.1428901106124307, 0.5572434789468982]]",True
"[[0.012727272727272728, 0.20000000000000004, 0.3730075200024453, 0.8616329260680415, -0.039139977704986756, 0.8887642251543422]]",1,-1,"[[-0.02909090909090909, 0.10000000000000003, 0.2730075200024453, 0.7616329260680416, 1.1608600222950132, 0.7887642251543422]]",True
"[[0.02727272727272727, 0.7, -0.06183018891263492, 0.4011557041147229, 0.9522037012962125, 0.5517402875933938]]",1,-1,"[[-0.012727272727272728, 0.6, 1.138169811087365, 0.3011557041147229, 0.8522037012962125, 0.4517402875933938]]",True
"[[0.02909090909090909, 0.9999999999999999, -0.020345591113797495, 1.123737246540259, 0.3765327850229997, -0.05552367394589752]]",1,-1,"[[-0.04727272727272727, 0.8999999999999999, 1.1796544088862024, 1.023737246540259, 0.2765327850229997, 1.1444763260541024]]",True
"[[0.034545454545454546, 0.20000000000000004, 0.26636108908459843, -0.011974401933474849, 0.5920662210120712, 0.2513955000317625]]",1,-1,"[[-0.005454545454545455, 0.10000000000000003, 0.16636108908459843, 1.188025598066525, 0.4920662210120712, 0.15139550003176247]]",True
"[[0.014545454545454545, 2.7755575615628914e-17, 0.2551831025076876, 1.0111360946419652, 0.8696734525865231, -0.04525720692244725]]",1,-1,"[[-0.023636363636363636, 0.0, 0.1551831025076876, 0.9111360946419652, 0.7696734525865231, 1.1547427930775527]]",True
"[[0.0018181818181818182, 1.0999999999999999, -0.09338051466761788, 0.09555362811396612, -0.07889075961480696, 1.0613292293789676]]",1,-1,"[[-0.07818181818181819, 0.9999999999999999, 1.106619485332382, -0.00444637188603389, 1.121109240385193, 0.9613292293789676]]",True
"[[0.007272727272727273, 0.7, 0.755677727609939, -0.001303517129282089, 0.09634467391345164, 0.3962760251545877]]",1,-1,"[[-0.034545454545454546, 0.6, 0.655677727609939, 1.1986964828707178, -0.003655326086548366, 0.29627602515458773]]",True
"[[0.05272727272727273, 0.10000000000000003, 0.4814392483723904, -0.02162915224104009, 0.29570180922703204, -0.03781559124029041]]",1,-1,"[[-0.02727272727272727, 2.7755575615628914e-17, 0.3814392483723904, 1.1783708477589598, 0.19570180922703204, 1.1621844087597095]]",True
"[[0.0018181818181818182, 0.8999999999999999, 0.9796239280842726, -0.024076254177226558, 0.12625529878581349, 0.16008066334725632]]",1,-1,"[[-0.03636363636363636, 0.7999999999999999, 0.8796239280842726, 1.1759237458227734, 0.02625529878581348, 0.06008066334725631]]",True
"[[0.056363636363636366, 0.30000000000000004, 0.6235090825577099, -0.05335132759406469, 0.3220684078512933, -0.042130528196720335]]",1,-1,"[[-0.02181818181818182, 0.20000000000000004, 0.5235090825577099, 1.1466486724059353, 0.2220684078512933, 1.1578694718032796]]",True
"[[0.034545454545454546, 2.7755575615628914e-17, 0.35501986173958067, 0.9471859334343081, 0.11493199072521981, -0.02671139103130102]]",1,-1,"[[-0.007272727272727273, 0.0, 0.2550198617395807, 0.8471859334343081, 0.014931990725219807, 1.173288608968699]]",True
"[[0.005454545454545455, 1.0999999999999999, -0.07961240049217122, -0.06559170103604184, 0.11551717085348373, 1.1580005744162822]]",1,-1,"[[-0.06909090909090909, 0.9999999999999999, 1.1203875995078287, 1.1344082989639581, 0.015517170853483725, 1.0580005744162821]]",True
"[[0.02909090909090909, 0.6, 0.7916176943822021, 0.9115025647138525, -0.09895971132351722, 0.6871518272439119]]",1,-1,"[[-0.005454545454545455, 0.5, 0.6916176943822021, 0.8115025647138525, 1.1010402886764827, 0.5871518272439119]]",True
"[[0.04909090909090909, 1.0999999999999999, -0.06839601199416423, 0.278865880858425, -0.030734171152884765, 0.670529254536907]]",1,-1,"[[-0.02, 0.9999999999999999, 1.1316039880058357, 0.178865880858425, 1.1692658288471152, 0.5705292545369071]]",True
"[[0.00909090909090909, 2.7755575615628914e-17, 0.08473795722576266, 0.5718035035986927, 0.9816806975918378, -0.09371964771688401]]",1,-1,"[[-0.03272727272727273, 0.0, -0.015262042774237344, 0.4718035035986927, 0.8816806975918379, 1.106280352283116]]",True
"[[0.01818181818181818, 2.7755575615628914e-17, 0.24224799654140436, 0.4768363771346755, 0.8788990800540255, -0.05502822546973496]]",1,-1,"[[-0.016363636363636365, 0.0, 0.14224799654140435, 0.37683637713467555, 0.7788990800540255, 1.144971774530265]]",True
"[[0.02, 1.0999999999999999, 0.0721653749190036, -0.0984542327775424, 0.2373158278406637, 0.7611710518574945]]",1,-1,"[[-0.014545454545454545, 0.9999999999999999, -0.027834625080996406, 1.1015457672224576, 0.1373158278406637, 0.6611710518574945]]",True
"[[0.025454545454545455, 1.0999999999999999, -0.011401944558358384, -0.019662393254557847, 0.07672311119545733, 0.8739399850736758]]",1,-1,"[[-0.05090909090909091, 0.9999999999999999, 1.1885980554416415, 1.180337606745442, -0.023276888804542678, 0.7739399850736758]]",True
"[[0.00909090909090909, 0.6, -0.005671503362893987, 0.9139710304797249, 0.7022144560332712, -0.09221105541111951]]",1,-1,"[[-0.06181818181818182, 0.5, 1.194328496637106, 0.813971030479725, 0.6022144560332712, 1.1077889445888804]]",True
"[[0.03636363636363636, 2.7755575615628914e-17, 0.36871937652157427, 0.26446457007272706, 0.4723633450826459, -0.04801021357593169]]",1,-1,"[[-0.0036363636363636364, 0.0, 0.2687193765215743, 0.16446457007272705, 0.3723633450826459, 1.1519897864240682]]",True
"[[0.08, 0.8999999999999999, -0.07656701880149863, 0.6546852377169419, 0.2962346644379712, -0.09757316650579151]]",1,-1,"[[-0.0018181818181818182, 0.7999999999999999, 1.1234329811985013, 0.5546852377169419, 0.1962346644379712, 1.1024268334942084]]",True
"[[0.0036363636363636364, 2.7755575615628914e-17, 0.4743184912579934, 1.040399012684432, 0.08553936931795686, -0.021956005598874312]]",1,-1,"[[-0.03636363636363636, 0.0, 0.37431849125799344, 0.940399012684432, -0.014460630682043146, 1.1780439944011256]]",True
"[[0.01090909090909091, 0.10000000000000003, 0.4391345537810323, 1.1986389434826983, 1.0649658686994943, -0.07143537771433106]]",1,-1,"[[-0.02727272727272727, 2.7755575615628914e-17, 0.3391345537810323, 1.0986389434826982, 0.9649658686994943, 1.128564622285669]]",True
"[[0.03272727272727273, 0.30000000000000004, 0.5021155539527024, 0.5052151641286616, -0.06508876897288163, 0.6855505206919972]]",1,-1,"[[-0.007272727272727273, 0.20000000000000004, 0.4021155539527024, 0.40521516412866165, 1.1349112310271183, 0.5855505206919972]]",True
"[[0.03090909090909091, 0.30000000000000004, 0.6317569677321229, -0.003212264526968295, 0.5442394243286249, 0.9369347123410069]]",1,-1,"[[-0.01090909090909091, 0.20000000000000004, 0.5317569677321229, 1.1967877354730316, 0.44423942432862495, 0.8369347123410069]]",True
"[[0.005454545454545455, 2.7755575615628914e-17, 0.8921174280693711, 0.08554961039531189, 0.8936463551483673, -0.03788151873305942]]",1,-1,"[[-0.03272727272727273, 0.0, 0.7921174280693711, -0.014450389604688113, 0.7936463551483673, 1.1621184812669405]]",True
"[[0.02181818181818182, 1.0999999999999999, -0.01820725134746068, 0.045533532785014735, 0.23842317110071184, 0.987251011927092]]",1,-1,"[[-0.02, 0.9999999999999999, 1.1817927486525392, -0.05446646721498527, 0.13842317110071184, 0.887251011927092]]",True
"[[0.0036363636363636364, 1.0999999999999999, 0.007066607789331464, 1.1555255085328346, 0.3250712757095576, -0.06674177355008637]]",1,-1,"[[-0.03272727272727273, 0.9999999999999999, -0.09293339221066854, 1.0555255085328346, 0.22507127570955762, 1.1332582264499136]]",True
"[[0.02909090909090909, 2.7755575615628914e-17, 0.09007619460857635, 0.838089501173944, 0.849650460470053, -0.037040117562115976]]",1,-1,"[[-0.00909090909090909, 0.0, -0.009923805391423651, 0.738089501173944, 0.749650460470053, 1.162959882437884]]",True
"[[0.034545454545454546, 2.7755575615628914e-17, 0.14952176939828715, 0.4064216762551587, -0.0830367448615208, 1.1770997003437706]]",1,-1,"[[-0.0018181818181818182, 0.0, 0.049521769398287147, 0.3064216762551587, 1.1169632551384792, 1.0770997003437706]]",True
"[[0.02181818181818182, 0.20000000000000004, 0.2002606407683922, 0.7045924717172493, -0.013197595137248469, 0.2712612218405881]]",1,-1,"[[-0.012727272727272728, 0.10000000000000003, 0.1002606407683922, 0.6045924717172493, 1.1868024048627515, 0.1712612218405881]]",True
"[[0.03272727272727273, 0.7, -0.018376595801136347, 0.8856077234324324, 1.1421937428189655, 0.2484872813132901]]",1,-1,"[[-0.00909090909090909, 0.6, 1.1816234041988636, 0.7856077234324325, 1.0421937428189654, 0.1484872813132901]]",True
"[[0.02727272727272727, 0.7, 0.9690186602821312, 0.3189909894901629, 0.10512963204361508, -0.0560452585456932]]",1,-1,"[[-0.012727272727272728, 0.6, 0.8690186602821313, 0.2189909894901629, 0.005129632043615079, 1.1439547414543068]]",True
"[[0.007272727272727273, 1.0999999999999999, -0.08032921247776215, 0.0439495306090624, 0.21110332959321607, 1.099446452931852]]",1,-1,"[[-0.03272727272727273, 0.9999999999999999, 1.1196707875222378, -0.05605046939093761, 0.11110332959321606, 0.999446452931852]]",True
"[[0.016363636363636365, 2.7755575615628914e-17, 0.12683198399383994, 1.0586123109920593, 0.8629720847223148, -0.049131892527933124]]",1,-1,"[[-0.025454545454545455, 0.0, 0.02683198399383993, 0.9586123109920593, 0.7629720847223148, 1.1508681074720668]]",True
"[[0.0018181818181818182, 1.0999999999999999, -0.09087595767224754, 0.11884607928372365, 0.5926033146281265, 0.8035609273113211]]",1,-1,"[[-0.038181818181818185, 0.9999999999999999, 1.1091240423277524, 0.018846079283723643, 0.49260331462812657, 0.7035609273113211]]",True
"[[0.0036363636363636364, 2.7755575615628914e-17, 0.9506339549331605, 0.16105430956362862, -0.04550048940918258, -0.025225556081726247]]",1,-1,"[[-0.07454545454545454, 0.0, 0.8506339549331605, 0.06105430956362862, 1.1544995105908173, 1.1747744439182737]]",True
"[[0.02181818181818182, 0.8999999999999999, -0.000682594155480637, 0.3916350721577996, 0.8659314577837938, 0.12223960427283759]]",1,-1,"[[-0.014545454545454545, 0.7999999999999999, 1.1993174058445193, 0.2916350721577996, 0.7659314577837938, 0.022239604272837582]]",True
"[[0.01090909090909091, 0.6, 0.8798937188091676, 0.06693803558230854, 0.9462615831095075, -0.036663391607092394]]",1,-1,"[[-0.02727272727272727, 0.5, 0.7798937188091676, -0.033061964417691464, 0.8462615831095075, 1.1633366083929075]]",True
"[[0.01818181818181818, 0.8999999999999999, -0.015656078500112275, 1.0821363385864267, 0.9042717103812793, 0.15184095374934978]]",1,-1,"[[-0.023636363636363636, 0.7999999999999999, 1.1843439214998877, 0.9821363385864267, 0.8042717103812793, 0.05184095374934977]]",True
"[[0.016363636363636365, 0.20000000000000004, 0.6582248674316449, 0.22196874490428017, -0.0843829694771514, 1.1423662415451659]]",1,-1,"[[-0.02181818181818182, 0.10000000000000003, 0.5582248674316449, 0.12196874490428017, 1.1156170305228486, 1.0423662415451658]]",True
"[[0.04, 0.7, 0.8347675373352137, 0.1475121187624085, 0.34699287930276, -0.05995382366037405]]",1,-1,"[[-0.0018181818181818182, 0.6, 0.7347675373352137, 0.04751211876240849, 0.24699287930276, 1.140046176339626]]",True
"[[0.014545454545454545, 0.6, 0.6288773726085555, 1.0387417680842457, 0.6362938726081957, -0.053119424570359675]]",1,-1,"[[-0.02181818181818182, 0.5, 0.5288773726085555, 0.9387417680842457, 0.5362938726081957, 1.1468805754296403]]",True
"[[0.01818181818181818, 0.4, 0.44473300226751933, 1.1351972583202252, -0.023009446048333854, -0.07860423369751879]]",1,-1,"[[-0.05818181818181818, 0.30000000000000004, 0.34473300226751935, 1.0351972583202251, 1.176990553951666, 1.1213957663024812]]",True
"[[0.014545454545454545, 0.8999999999999999, 1.187071001461215, 0.6348254870118257, 0.16303365508514975, -0.0676802819797937]]",1,-1,"[[-0.02727272727272727, 0.7999999999999999, 1.0870710014612148, 0.5348254870118258, 0.06303365508514974, 1.1323197180202063]]",True
"[[0.014545454545454545, 0.9999999999999999, 1.105884546124213, 0.5400361077304784, -0.00784051053668608, 0.3090445363549882]]",1,-1,"[[-0.02, 0.8999999999999999, 1.005884546124213, 0.4400361077304784, 1.1921594894633138, 0.20904453635498818]]",True
"[[0.00909090909090909, 0.7999999999999999, 0.36620975147706514, 0.8610509554208181, -0.061276528601550195, 0.7783064944743842]]",1,-1,"[[-0.02909090909090909, 0.7, 0.26620975147706516, 0.7610509554208181, 1.1387234713984498, 0.6783064944743842]]",True
"[[0.012727272727272728, 0.5, 0.5062764177657307, 1.1273916977492662, 1.1824442222392577, -0.023012183688460225]]",1,-1,"[[-0.025454545454545455, 0.4, 0.40627641776573076, 1.027391697749266, 1.0824442222392576, 1.1769878163115397]]",True
"[[0.03272727272727273, 1.0999999999999999, 0.5610915920310536, -0.07473572654502614, 0.49368137195075956, 0.8461821096020452]]",1,-1,"[[-0.007272727272727273, 0.9999999999999999, 0.46109159203105365, 1.1252642734549738, 0.3936813719507596, 0.7461821096020452]]",True
"[[0.007272727272727273, 0.6, 0.6430588415427416, 0.9748820153493428, -0.08765277360849999, -0.03676141431747501]]",1,-1,"[[-0.07090909090909091, 0.5, 0.5430588415427416, 0.8748820153493428, 1.1123472263915, 1.163238585682525]]",True
"[[0.02909090909090909, 0.7999999999999999, 0.9416605285668581, -0.04294947190496032, 0.4097276298449988, 0.510658814606887]]",1,-1,"[[-0.01090909090909091, 0.7, 0.8416605285668581, 1.1570505280950396, 0.3097276298449988, 0.410658814606887]]",True
"[[0.012727272727272728, 0.7999999999999999, 0.8604218510154169, 0.6107504582652059, 0.18012152670885836, -0.07519038687326773]]",1,-1,"[[-0.02727272727272727, 0.7, 0.7604218510154169, 0.5107504582652059, 0.08012152670885836, 1.1248096131267322]]",True
"[[0.012727272727272728, 0.9999999999999999, 1.1116611743224258, -0.09125594264235404, 0.23997367803323486, 0.29615030510458373]]",1,-1,"[[-0.02181818181818182, 0.8999999999999999, 1.0116611743224257, 1.108744057357646, 0.13997367803323485, 0.19615030510458373]]",True
"[[0.02181818181818182, 0.8999999999999999, 1.0273543025624199, 1.0543760948029661, -0.08291820411269968, 0.36065208777610025]]",1,-1,"[[-0.016363636363636365, 0.7999999999999999, 0.9273543025624199, 0.9543760948029661, 1.1170817958873003, 0.26065208777610027]]",True
"[[0.0036363636363636364, 0.9999999999999999, 1.1747355192897502, -0.09865471732754671, 0.5481655445304915, -0.061806022535280336]]",1,-1,"[[-0.07636363636363637, 0.8999999999999999, 1.07473551928975, 1.1013452826724532, 0.4481655445304915, 1.1381939774647196]]",True
